Pbxip1,0.026806891,0.013853363
S100a10,0.011813711,0.011716224
Rorc,0.016549163,0.016974209
Celf3,0.023108216,0.016385358
Selenbp2,0.010766872,0.009921653
Selenbp1,0.011379407,0.009179301
Vtcn1,0.012970402,0.017455459
Igsf3,0.016243089,0.018238699
Ngf,0.015975203,0.017634938
Tmigd3,0.012150332,0.017018398
Gm12524,0.015136188,0.011994389
Psrc1,0.01803939,0.018486567
Wdr47,0.0074381195,0.022998948
Ndst4,0.012832703,0.022237552
Dkk2,0.01719257,0.012172837
Gm43194,0.011722609,0.020453194
Cxxc4,0.0065947096,0.010957863
Cenpe,0.017751504,0.019320657
Ppp3ca,0.015529812,0.017013108
Tspan5,0.01746822,0.012329332
Unc5c,0.013364383,0.02513303
Gm43861,0.019487223,0.01673051
Mcoln3,0.01624222,0.016490988
Ttll7,0.020378934,0.015536508
Negr1,0.029410329,0.010886783
Ptger3,0.011841062,0.017737823
Tox,0.00997306,0.015724542
Car8,0.009236447,0.011519752
Klhl32,0.020803614,0.041961342
Ankrd6,0.013708906,0.013686695
B4galt1,0.0050175036,0.009247904
Aqp7,0.014024542,0.0135912085
Fam219a,0.024824455,0.021193672
Cntfr,0.01931186,0.017643703
Igfbpl1,0.029318888,0.018958949
Gabbr2,0.013321448,0.015808051
Anks6,0.0145737305,0.021942066
Grin3a,0.020391895,0.041743197
Ptbp3,0.018680837,0.017536165
Ambp,0.004173191,0.010397152
Nfib,0.021287428,0.013270691
Cer1,0.014932012,0.033691857
Ttc39b,0.014093659,0.01531193
Slc24a2,0.015005955,0.022148859
Lrrc42,0.028076014,0.0144477
Cpt2,0.031210069,0.01285475
Fam159a,0.020868756,0.011496724
Elavl4,0.0144357225,0.024730068
Cyp4b1,0.01423623,0.014028853
Plk3,0.014991541,0.017147195
Kif2c,0.015159418,0.01684525
Atp6v0b,0.03514852,0.018944845
Cdc20,0.015733507,0.018651016
Kcnq4,0.012785549,0.019133365
Smap2,0.024851358,0.011866222
Cdca8,0.016003132,0.0100775035
Tekt2,0.018508043,0.021898689
Hpca,0.018325504,0.0075026876
Serinc2,0.020243544,0.036857065
Sesn2,0.01159787,0.015248625
Sytl1,0.009959968,0.00888538
Sh3bgrl3,0.028025178,0.023128226
Man1c1,0.010716051,0.014852634
Tmem57,0.011337684,0.018620068
Alpl,0.009230869,0.0148164565
Igsf21,0.013683733,0.019463032
Padi1,0.008125134,0.018869799
Fblim1,0.017248144,0.01304666
Slc25a34,0.008138698,0.011081838
Fhad1,0.009884221,0.01774878
Tmem51,0.008047548,0.011586077
Kif1b,0.017401172,0.016173324
Slc25a33,0.011705902,0.006474467
Spsb1,0.009968033,0.0037303618
Ajap1,0.014362245,0.017539999
Fam213b,0.028397622,0.020729048
Mmp23,0.008014087,0.020946153
Chd7,0.014450052,0.01712316
Clvs1,0.013963707,0.011733049
Ccne2,0.013421932,0.017120253
Gem,0.013545634,0.0059193503
Triqk,0.015394983,0.012338022
Runx1t1,0.011153759,0.038176205
Gm11837,0.002439089,0.025403118
Spink4,0.01365977,0.012843147
Dnaic1,0.010111635,0.021044936
Galnt12,0.016178051,0.009588179
Tgfbr1,0.016627425,0.01365643
Sec61b,0.018886687,0.014906503
Smc2,0.035825536,0.006655299
Slc31a2,0.015088245,0.014186938
Col27a1,0.012792998,0.016918475
Lurap1l,0.025192354,0.010962144
Usp1,0.019895952,0.011465222
Dab1,0.014695384,0.033107415
Fam151a,0.01423352,0.013500823
Tmem59,0.022983994,0.016533671
Lrp8,0.02388649,0.020141065
Rab3b,0.00887968,0.016444927
Ttc39a,0.019737944,0.02049127
Pdzk1ip1,0.013506921,0.030545507
Tmem53,0.010604243,0.014407207
Rims3,0.016666789,0.015842391
Mycl,0.017681226,0.040859662
Clspn,0.016322028,0.017298806
Trim62,0.014047005,0.014696845
Cd164l2,0.01419149,0.021431
Stmn1,0.0072321496,0.006700072
Fuca1,0.012965289,0.013434591
Tcea3,0.011439168,0.009789629
Ece1,0.01759991,0.045506198
Mad2l2,0.023805154,0.016233787
Srm,0.029954884,0.006555375
Casz1,0.022633553,0.021840006
Slc2a5,0.018729212,0.015681613
Errfi1,0.01905632,0.011645697
Nphp4,0.0052160127,0.009045464
Megf6,0.008636696,0.0062737637
Steap1,0.011737148,0.011439632
Gnai1,0.019078344,0.007965156
Reln,0.040518533,0.0008125494
Mnx1,0.015578583,0.012367016
Tyms,0.030957628,0.018057078
Lrpap1,0.033818882,0.012014622
Sorcs2,0.018250845,0.04356256
Wfs1,0.008782403,0.011742762
Stk32b,0.007492224,0.016544731
Nsg1,0.0074455803,0.02347002
Prom1,0.015891673,0.031793885
Sepsecs,0.010360904,0.022010367
Cckar,0.01641327,0.014604708
Kctd8,0.017546536,0.03018794
Ociad2,0.015401399,0.014070015
Igfbp7,0.005144658,0.008860319
Gc,0.010706099,0.012512192
Cdkl2,0.018151358,0.024441652
Cnot6l,0.018036341,0.06623635
Tmem150c,0.011532191,0.01311448
Plac8,0.007618373,0.03514959
Mapk10,0.017224638,0.019728465
Miat,0.016360948,0.017430456
Sez6l,0.0136601785,0.022617025
Adrbk2,0.009214559,0.012729542
Svop,0.014291173,0.01849491
Ccdc60,0.015548173,0.013300728
Srrm4,0.011298409,0.02561707
Atp2a2,0.0063397447,0.009989869
Vps37b,0.019786825,0.017603533
Abcb9,0.014192862,0.01391124
Pitpnm2,0.0072921687,0.0105188945
Cdk2ap1,0.035041276,0.006095473
Gm42637,0.019152412,0.021075819
Tmem132d,0.016942594,0.010958381
Rimbp2,0.015125578,0.021097442
Auts2,0.010209819,0.022194082
Abhd11os,0.0063837585,0.010088202
Vps37d,0.016005043,0.011801684
Orai2,0.017452734,0.015537356
Nyap1,0.0172216,0.020489827
Mcm7,0.022015305,0.020817094
Pdgfa,0.019146007,0.013886141
Prkar1b,0.023390546,0.012795668
Mmd2,0.024604004,0.009013036
Actb,0.02118058,0.022071447
Tecpr1,0.02262044,0.02853853
Ubl3,0.024826657,0.018103827
Cdk6,0.010251785,0.016478589
Pclo,0.015471873,0.031223878
Cacna2d1,0.018107701,0.022134481
Klhl7,0.02364243,0.012692965
Agap3,0.0097667305,0.008792299
Dpp6,0.028459279,0.00960869
Drc1,0.011547721,0.015399923
Kcnk3,0.0017610096,0.0029477186
Dpysl5,0.020188486,0.026668591
Mapre3,0.027399868,0.016103392
Fgfr3,0.0096963635,0.024119962
Afap1,0.015760472,0.009627634
Nipal1,0.012473916,0.013081152
Rasl11b,0.009683465,0.004274074
Kit,0.015822269,0.030394688
Alb,0.008626337,0.030998746
Afp,0.00066675374,0.0006766967
Pf4,0.017363077,0.020666562
Parm1,0.017334651,0.011713072
Shroom3,0.0100947805,0.016790632
Mrpl1,0.021928981,0.011675133
Anxa3,0.011980521,0.01432719
Spp1,0.019262271,0.01413895
Galnt9,0.017907545,0.017839778
Tpst2,0.01649508,0.006508094
Hnf1aos1,0.008857048,0.04526864
Cit,0.011627615,0.017372973
Ksr2,0.015161395,0.035412237
Tesc,0.016434,0.008860015
Sds,0.017020639,0.016135363
Rasal1,0.013520272,0.01491082
Aacs,0.02111593,0.020289157
Tpst1,0.014436409,0.0077649974
Gatsl2,0.014406543,0.030860066
Mlxipl,0.019813934,0.036766253
Por,0.022268584,0.020498287
Srrm3,0.014362626,0.013285403
Upk3bl,0.015509136,0.013290737
Actl6b,0.017004661,0.01697871
Fam20c,0.017091457,0.017441293
Elfn1,0.011995498,0.016595028
Lfng,0.014110988,0.018437875
Sdk1,0.014836791,0.04448228
Slc29a4,0.01805035,0.011108898
Nptx2,0.018216683,0.010503073
Cdk8,0.011840229,0.044486172
Pdx1,0.014964277,0.009513739
Hepacam2,0.016811445,0.019237516
Calcr,0.021707768,0.014433682
Sgce,0.011554986,0.011865247
Pon3,0.009246395,0.007113033
Ica1,0.017369926,0.017322175
Tspan12,0.006573981,0.012407811
Pax4,0.021161562,0.014366689
Ptn,0.01729561,0.013270041
Creb3l2,0.014301143,0.018790089
Kdm7a,0.018926756,0.014194814
Dennd2a,0.017741274,0.03379176
Try5,0.00075130217,0.02781495
Gimap6,0.012959022,0.01269432
Jazf1,0.014782992,0.06172564
Scrn1,0.010904559,0.018017564
Nod1,0.011169831,0.013372322
Crhr2,0.01115025,0.017604522
Pde1c,0.015200448,0.047606613
Nap1l5,0.0141404485,0.010447562
Hpgds,0.011010058,0.014342227
Gadd45a,0.025744013,0.01594032
Atoh8,0.010096384,0.018612327
Mxd1,0.017738217,0.016071487
Anxa4,0.021745259,0.018053709
Rab7,0.027480107,0.011233072
Magi1,0.00818304,0.02185247
Ghrl,0.020118127,0.028471837
Rassf4,0.01056335,0.025042186
Ret,0.010029313,0.012066729
Cacna1c,0.011120469,0.020852117
Slc2a3,0.02244501,0.024945406
Ntf3,0.014484006,0.012354246
Ccnd2,0.029075447,0.012695215
BC048546,0.01533107,0.011688416
Lmo3,0.014163982,0.010961524
Peg10,0.01929715,0.012935168
Asb4,0.019564876,0.018658763
Dync1i1,0.015128743,0.014552944
C1galt1,0.00926794,0.018579045
Nxph1,0.013601464,0.020077689
Kcnd2,0.016455792,0.011479702
Ptprz1,0.019708436,0.03196121
Flnc,0.016703242,0.019304566
Cpa2,0.0139410645,0.02297921
Cpa1,0.007408233,0.016879896
Mest,0.024869667,0.0066812257
Tmem178b,0.013121377,0.017987853
Prss2,0.0033871662,0.031553544
Npy,0.012501189,0.021854402
Halr1,0.014141586,0.015463157
Gm43938,0.010848716,0.011110094
Chn2,0.013817886,0.03331984
Gars,0.01707672,0.051876787
Ppp1r17,0.011029943,0.012903677
Mad2l1,0.025612095,0.016975565
Gng12,0.030544767,0.011868999
Capg,0.02543751,0.026323192
Gfpt1,0.008916477,0.013278809
Efcc1,0.013055628,0.013733372
Mgll,0.012450905,0.016017359
Fbln2,0.012705669,0.013671287
Gm43948,0.012115422,0.018750893
Itpr1,0.013321959,0.059301544
Il17re,0.017279763,0.019946469
Syn2,0.010466628,0.008326744
Cxcl12,0.012893066,0.016026242
Usp18,0.018442016,0.015871763
Iffo1,0.014235142,0.015151824
Lockd,0.010858103,0.02900292
Ptpro,0.011087121,0.008986697
Pik3c2g,0.015195055,0.006640003
Iapp,0.01854787,0.015892219
Tmc4,0.015613216,0.01382237
Syt5,0.013001937,0.026659958
Zim1,0.009924598,0.013413978
Foxa3,0.016123928,0.018222582
Gipr,0.010542792,0.021226833
Vasp,0.033397686,0.011159903
Fosb,0.007826905,0.009031096
Klc3,0.024552103,0.012262812
Ppp1r37,0.020543667,0.014238582
Dll3,0.013834154,0.013110325
Spred3,0.01602672,0.018991437
Lrfn3,0.021843204,0.020535227
Aplp1,0.035006154,0.01105472
Kirrel2,0.0129809,0.01932887
Fxyd3,0.02797517,0.0151743805
Chst8,0.017057225,0.014273604
Nudt19,0.025227576,0.014534133
Prrg2,0.028310748,0.0143373925
Sult2b1,0.019926593,0.017185641
Abcc8,0.013557751,0.020856908
Ush1c,0.01996928,0.011849113
Gabrg3,0.03460714,0.0057812333
RP23-54G8.4,0.015060312,0.013339394
Klf13,0.024508221,0.010026328
Pgpep1l,0.010323996,0.0107937455
Nr2f2,0.00160442,0.026399685
Mctp2,0.021927599,0.01277697
St8sia2,0.0020920823,0.0034809702
Plin1,0.014863932,0.013262122
Anpep,0.0023875178,0.0054112556
Ap3b2,0.0154491095,0.016909353
Hdgfrp3,0.007994063,0.0034301395
Inppl1,0.019268483,0.02191648
Hbb-bt,0.0015653069,0.0006991103
Hbb-bs,0.022622706,0.02265523
Hbb-bh1,0.00043042965,0.000732804
Hbb-y,0.0062104478,0.0062844423
Apbb1,0.025159586,0.015931934
Ric3,0.014259538,0.015618351
Lmo1,0.008276796,0.03248292
Galnt18,0.00625459,0.007624291
Arl6ip1,0.016623046,0.056928184
Syt17,0.015205902,0.01055207
Gde1,0.018995998,0.017142108
Gsg1l,0.014412083,0.014891696
Nupr1,0.0069496236,0.02663568
Asphd1,0.013229702,0.0109800855
Kif22,0.017164985,0.020684369
Fgfr2,0.01060948,0.01990227
Mki67,0.017779915,0.011713241
Nkx6-2,0.001862989,0.036033094
Ifitm3,0.015855944,0.024442054
Sct,0.014768333,0.023723697
Prr33,0.012548001,0.015415694
Igf2,0.012935224,0.012972362
Ins2,0.02558167,0.025983673
Cdkn1c,0.020679394,0.005415143
Lig1,0.029946474,0.015870757
Dmpk,0.016660897,0.016487438
Numbl,0.018485265,0.016598899
Ppp1r14a,0.02447633,0.0153565295
Clip3,0.015673429,0.018738503
Prodh2,0.010185152,0.012625366
Tshz3,0.014325261,0.02767154
1600014C10Rik,0.011248253,0.005742487
Kcnc3,0.017793609,0.015464149
Slc17a7,0.011612728,0.01399974
Kcnc1,0.0111440355,0.01547399
Nav2,0.00648657,0.017249536
Nell1,0.012622452,0.0155989835
Gas2,0.021240294,0.012306801
Gabrb3,0.012086162,0.01962368
1810008I18Rik,0.0142184235,0.021839563
Igf1r,0.0073760534,0.015102995
Fam174b,0.02582288,0.0119812
Isg20,0.019687587,0.016644353
Prc1,0.017469695,0.033558093
Gm2115,0.011091934,0.011461194
Map6,0.009431083,0.011861122
Stard10,0.01451115,0.020507254
Rrm1,0.039889656,0.011151239
Mical2,0.020669041,0.013517928
Micalcl,0.018689299,0.002851552
Spon1,0.012553152,0.022707494
Pde3b,0.00948142,0.03511522
Plk1,0.018339355,0.025491444
Ypel3,0.03694629,0.006720522
Sez6l2,0.020514471,0.01766197
Acadsb,0.013043001,0.008522041
Eps8l2,0.015236949,0.01779924
Shank2,0.016833274,0.048256826
Fam155a,0.012631995,0.024161045
Gas6,0.00814668,0.026843775
Ddhd2,0.006500197,0.013939177
Nrg1,0.012883689,0.013968585
Mtmr7,0.017667478,0.013468065
Cpe,0.02079686,0.017263617
Slc18a1,0.023655487,0.018255347
Lzts1,0.008798768,0.0068894015
Bst2,0.02559848,0.01009744
Unc13a,0.011278763,0.017187178
Tmem184c,0.0051588854,0.004704161
Ednra,0.009809835,0.021246625
Gm16183,0.0091564,0.009374177
Nfix,0.020276686,0.029430449
Tox3,0.014424695,0.014537305
Gm26843,0.012604982,0.00922629
Kifc3,0.020421427,0.013659233
Cdh11,0.014628863,0.013885792
Atp6v0d1,0.025938528,0.017991949
Nqo1,0.011776274,0.016201228
Fa2h,0.009896683,0.018376771
Ctrb1,0.0033767899,0.003906639
Adamts18,0.028617376,0.0037302563
Cdyl2,0.00946559,0.015719512
Cotl1,0.021629732,0.006786657
Fam92b,0.018475238,0.020979725
Gins2,0.029657973,0.009003326
Galns,0.014095816,0.015170591
Pabpn1l,0.014985967,0.016104786
Cbfa2t3,0.025850585,0.021302322
Mboat4,0.023133513,0.029595163
Saraf,0.01886855,0.011866489
Mfhas1,0.011727756,0.008269375
Vps37a,0.020458758,0.0121766785
Slc7a2,0.016367562,0.02901439
Pdgfrl,0.013704553,0.0134609975
Acsl1,0.0011746654,0.0010738982
Hpgd,0.021503353,0.0074022072
Hmgb2,0.020772314,0.015709639
Spock3,0.018530184,0.11418102
Sh2d4a,0.011339147,0.025541838
Atp6v1b2,0.023045605,0.015824307
Tpm4,0.015737293,0.012448445
Tmem38a,0.01798245,0.01247547
Tbc1d9,0.011570977,0.012605214
Asf1b,0.007793443,0.012179562
Cacna1a,0.010717125,0.038527615
Gm2694,0.012265343,0.01037104
Nkd1,0.00797508,0.04118229
Gnao1,0.012642815,0.019273758
Mt2,0.016396534,0.014823149
Mt1,0.016998116,0.015909908
Herpud1,0.013887406,0.011568074
Cx3cl1,0.01782059,0.016866243
Rltpr,0.013797614,0.01523871
Zfhx3,0.010340485,0.017391242
Nudt7,0.01877645,0.011141606
Vat1l,0.015399525,0.014638843
Bco1,0.014531499,0.014785126
Cmip,0.0168186,0.016657611
Osgin1,0.017494561,0.020391805
Necab2,0.028354378,0.021655569
Atp2c2,0.012439348,0.005655232
Tubb3,0.011996997,0.018318418
Pard3,0.020193754,0.01786698
Nrp1,0.012938799,0.017842924
Cep126,0.014190619,0.037971105
Angptl6,0.0015182279,0.030127741
Spc24,0.032148074,0.015496866
Rgl3,0.013421501,0.006440813
Elavl3,0.015217659,0.011357842
Glb1l2,0.015847372,0.015360172
Ntm,0.032607347,0.008380437
St3gal4,0.024118336,0.0143072065
Zbtb16,0.013562765,0.024113024
Ncam1,0.013802543,0.024377294
Acat1,0.014123469,0.018133074
Elmod1,0.011762808,0.013855483
Dmxl2,0.010630268,0.019422105
Cib2,0.021035617,0.027452927
Chrna3,0.012240912,0.010474991
Lingo1,0.040044308,0.017826917
Kif23,0.02273435,0.014752056
Coro2b,0.01384839,0.015102676
Tpm1,0.021466283,0.013166915
Fam81a,0.009293721,0.012906439
Ccnb2,0.017648466,0.033660427
Lipc,0.0075710686,0.006887771
Tmod2,0.014052078,0.014398017
Scg3,0.015882943,0.013601822
Tinag,0.016486414,0.016639207
Filip1,0.008042319,0.018429006
Hmgn3,0.020126704,0.0114706
Snap91,0.012209196,0.013770395
Trpc1,0.013815569,0.015377578
Spsb4,0.015757196,0.012903883
Clstn2,0.013292481,0.0060231253
Slc35g2,0.015680404,0.016396215
Trf,0.0014519921,0.0011589824
Tmem108,0.01816917,0.04956183
Col6a6,0.008861582,0.009652982
Tcta,0.02801438,0.017300306
Rbms3,0.015682317,0.020183058
Cck,0.020414755,0.0092162145
Plppr2,0.016595356,0.02341185
Fez1,0.015349262,0.013878008
Clmp,0.014011128,0.017526925
Mcam,0.012875415,0.014073323
Fxyd6,0.02704345,0.009066611
Dnaja4,0.015590899,0.028915646
Calml4,0.017167848,0.018960595
Tipin,0.016874725,0.01776448
Megf11,0.025077268,0.020410994
2810417H13Rik,0.019017145,0.012694207
Rora,0.010433749,0.009956206
Anxa2,0.010198055,0.013385899
Rab27a,0.022823399,0.01833224
Hmgcll1,0.0060075563,0.012725956
Myo6,0.01686944,0.015622696
Entpd3,0.018850904,0.027714645
Snrk,0.009837097,0.011834098
Hdac6,0.02379903,0.01167285
Glod5,0.012393349,0.021211663
Maob,0.013057373,0.025490195
Syn1,0.0121312,0.015186917
Klhl13,0.007943895,0.007873228
Akap17b,0.009066215,0.009261318
Smarca1,0.0055711484,0.0069137816
Hs6st2,0.012369873,0.025395563
Gpc4,0.0055833464,0.008750679
Gpc3,0.010026652,0.018138096
Ids,0.019793464,0.01117965
BC023829,0.019386493,0.014184143
Pdzd4,0.019772595,0.019228322
Gk,0.011189983,0.022747027
Pdk3,0.012298941,0.008955725
5330434G04Rik,0.01391779,0.01503011
Sytl4,0.019840775,0.022751827
Bex2,0.022069879,0.014514318
Tmsb15l,0.016056115,0.018864464
Tmsb15b2,0.015035137,0.015307963
Dcx,0.016119597,0.014175531
Trpc5,0.014617835,0.014885925
Maged2,0.0026629763,0.0032461172
Reps2,0.020826135,0.006874315
Tmsb4x,0.020352932,0.012881069
Nudt11,0.008544678,0.0197
Syp,0.009701232,0.01159204
Pim2,0.016257882,0.010586254
Pcsk1n,0.020541184,0.008147077
Slc38a5,0.016183782,0.016195487
Sytl5,0.01748969,0.06867029
Tspan7,0.017825546,0.0136514995
Jade3,0.010229806,0.022876652
Dock11,0.025587901,0.038619183
Il13ra1,0.019486245,0.019653127
Gria3,0.018678546,0.0046995603
Ocrl,0.007947576,0.014787913
Arhgap36,0.015715549,0.019678341
Aff2,0.0246216,0.012307311
Mamld1,0.012641296,0.043515272
Arx,0.018506914,0.012946352
Pcyt1b,0.014308129,0.023463003
Chic1,0.008706361,0.0111244265
Fam46d,0.012516382,0.009709611
Mum1l1,0.012263082,0.015014838
Prps1,0.02506431,0.013638329
Atg4a,0.018363629,0.030587113
Pak3,0.023545867,0.013255137
Zcchc16,0.017204273,0.02287759
Wnk3,0.027431412,0.056705512
Rragb,0.015434553,0.023577664
Sh3kbp1,0.016749054,0.040857885
Map3k15,0.017596088,0.024447704
Rai2,0.01849482,0.012399806
Ap1s2,0.016797705,0.016858386
Tmem27,0.018459667,0.012024295
Eif2s3y,0.020890415,0.020695603
Erdr1,0.014843583,0.01233424
